GivenName	Surname	Gender	City	StateFull	ZipCode	TelephoneNumber	Birthday	BloodType
Gérard	Begin	male	LONS-LE-SAUNIER	Franche-Comté	39000	03 16 61 54 48	11/26/1945	B+
Sibyla	Bergeron	female	CHELLES	Île-de-France	77500	01 09 28 75 44	12/5/1950	B+
Porter	Lagueux	male	SAINT-PIERRE-ET-MIQUELON	Île-de-France	97500	05 76 38 96 83	8/1/1973	O+
Odo	Bureau	male	SAINT-NAZAIRE	Pays de la Loire	44600	02 59 99 26 48	10/22/1942	O-
Édith	Chartré	female	AIX-EN-PROVENCE	Provence-Alpes-Côte d'Azur	13090	04 58 26 99 04	12/21/1935	B+
Martin	Sarrazin	male	ERMONT	Île-de-France	95120	01 17 41 41 49	2/6/1961	A+
Hugh	Charest	male	CHOISY-LE-ROI	Île-de-France	94600	01 19 23 58 60	3/6/1946	O+
Josephe	Boutot	female	BORDEAUX	Aquitaine	33100	05 74 24 35 56	11/16/1966	O+
Loyal	Lanctot	male	LA TESTE-DE-BUCH	Aquitaine	33260	05 46 52 88 42	12/19/1941	O+
Mathilde	Phaneuf	female	ALENÇON	Basse-Normandie	61000	02 48 01 02 05	3/16/1941	O+
Raymond	Corbin	male	SAINT-PIERRE-ET-MIQUELON	Île-de-France	97500	05 50 05 72 58	7/10/1994	O+
Odette	Laliberté	female	PÉRIGUEUX	Aquitaine	24000	05 49 75 24 19	10/10/1990	AB+
Amarante	Bilodeau	female	THIONVILLE	Lorraine	57100	03 39 81 91 45	8/7/1981	A+
Charlot	Gougeon	male	LE MÉE-SUR-SEINE	Île-de-France	77350	01 36 53 97 13	12/27/1968	O+
Langley	Bonnet	male	COLOMBES	Île-de-France	92700	01 12 46 29 85	12/6/1969	A+
Arridano	Boisclair	male	CAYENNE	Guyane	97300	05 89 97 30 91	6/24/1987	O+
Senapus	Jodoin	male	MARIGNANE	Provence-Alpes-Côte d'Azur	13700	04 95 67 19 71	11/12/1949	B+
Somerville	Desroches	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13005	04 25 04 37 49	10/29/1991	O+
Ninette	Carrière	female	PARIS	Île-de-France	75020	01 66 08 71 75	5/19/2001	O+
Verney	Des Meaux	male	LAMBERSART	Nord-Pas-de-Calais	59130	03 53 84 09 91	4/13/1948	A+
Georges	Deschênes	male	BESANÇON	Franche-Comté	25000	03 04 46 77 36	6/24/1994	A+
Émilie	Ferland	female	COUDEKERQUE-BRANCHE	Nord-Pas-de-Calais	59210	03 95 71 03 05	12/7/1945	B+
Léon	Fortin	male	BLAGNAC	Midi-Pyrénées	31700	05 49 40 23 59	8/6/1994	O+
Belda	Coupart	female	ÉLANCOURT	Île-de-France	78990	01 01 73 14 05	12/15/1982	A+
Clovis	Caisse	male	CHÂTELLERAULT	Poitou-Charentes	86100	05 18 37 62 29	12/23/1961	O+
Germain	Daoust	male	LES LILAS	Île-de-France	93260	01 25 80 53 40	11/30/1964	A+
Cécile	Lauzier	female	LENS	Nord-Pas-de-Calais	62300	03 67 46 63 31	4/11/1963	O+
Parfait	Dupuis	male	VERNON	Haute-Normandie	27200	02 89 99 23 51	11/2/1955	O+
Bevis	Rhéaume	male	GENNEVILLIERS	Île-de-France	92230	01 63 86 36 15	2/22/1980	B+
Felicienne	Marleau	female	DEUIL-LA-BARRE	Île-de-France	95170	01 34 81 93 82	12/6/1987	O+
Jacquenett	Séguin	female	TOURS	Centre	37200	02 05 59 78 71	1/12/1992	B+
Xarles	Beaulac	male	LE BLANC-MESNIL	Île-de-France	93150	01 42 34 83 45	5/24/1988	A+
Vivienne	Rivière	female	BESANÇON	Franche-Comté	25000	03 86 18 90 35	9/12/1942	A+
Prunella	Turgeon	female	MONTFERMEIL	Île-de-France	93370	01 38 34 70 74	6/5/1952	O+
Zurie	Neufville	female	BESANÇON	Franche-Comté	25000	03 36 58 15 23	10/24/1979	B+
Oliver	Labelle	male	VIERZON	Centre	18100	02 88 70 57 93	2/3/1990	O+
Ila	Labbé	female	CHERBOURG	Basse-Normandie	50100	02 96 94 11 18	11/19/1971	B+
Oliver	Ayot	male	LANESTER	Bretagne	56600	02 82 96 71 24	4/22/1973	A+
Neville	Mainville	male	PLAISIR	Île-de-France	78370	01 17 51 90 97	4/19/1969	O+
Melville	Despins	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13011	04 74 06 50 46	2/7/1977	O+
Hortense	Ducharme	female	ÉVREUX	Haute-Normandie	27000	02 97 44 33 46	6/23/1979	O-
Algernon	Cloutier	male	HÉROUVILLE-SAINT-CLAIR	Basse-Normandie	14200	02 42 64 68 67	5/24/1947	O+
Gabrielle	Chartier	female	TROYES	Champagne-Ardenne	10000	03 90 91 86 35	3/24/1977	O+
Arianne	Ouellet	female	LE PUY-EN-VELAY	Auvergne	43000	04 44 93 67 85	10/18/1989	A+
Susanne	Asselin	female	VALENCIENNES	Nord-Pas-de-Calais	59300	03 91 97 22 92	12/16/1965	B+
Guillaume	Savoie	male	DIEPPE	Haute-Normandie	76200	02 58 97 42 49	5/3/1955	O-
Vivienne	D'Aubigné	female	DRAVEIL	Île-de-France	91210	01 19 72 78 15	1/28/1975	O-
Patience	Poissonnier	female	PONTAULT-COMBAULT	Île-de-France	77340	01 97 29 07 04	10/14/1935	A+
Zara	Fongemie	female	GRADIGNAN	Aquitaine	33170	05 94 17 26 55	3/9/1965	O+
Corinne	Saindon	female	AIX-EN-PROVENCE	Provence-Alpes-Côte d'Azur	13090	04 91 16 56 51	8/10/1934	AB+
Montague	Courtemanche	male	SAINT-LÔ	Basse-Normandie	50000	02 02 91 36 20	5/20/1948	O+
Anton	Rousseau	male	STAINS	Île-de-France	93240	01 08 41 70 39	11/13/1961	B+
Jolie	Dodier	female	REIMS	Champagne-Ardenne	51100	03 84 98 84 19	1/6/1970	O+
Musette	Carrière	female	SAINTE-GENEVIÈVE-DES-BOIS	Île-de-France	91700	01 14 28 00 61	9/24/1990	A-
Rive	Souplet	female	CHATOU	Île-de-France	78400	01 66 06 75 50	3/10/1970	A+
Nathalie	CinqMars	female	LE MÉE-SUR-SEINE	Île-de-France	77350	01 03 57 72 70	2/18/1941	A+
Jesper	Potvin	male	SAVIGNY-SUR-ORGE	Île-de-France	91600	01 05 07 46 34	8/2/1969	B+
Andrée	Henrichon	female	PARIS	Île-de-France	75003	01 98 06 05 64	9/18/1936	B+
Arno	Lambert	male	CAGNES-SUR-MER	Provence-Alpes-Côte d'Azur	6800	04 31 62 77 12	1/22/1991	O+
Gilles	Deblois	male	SAINTE-MARIE	Guyane	97438	05 82 37 25 42	12/13/1998	O+
Arber	Chicoine	male	MÂCON	Bourgogne	71000	03 72 17 85 19	4/14/1955	A+
Telford	Archambault	male	FONTENAY-SOUS-BOIS	Île-de-France	94120	01 34 13 68 94	3/19/1955	A-
Sabine	Dupont	female	ROMANS-SUR-ISÈRE	Rhône-Alpes	26100	04 29 57 60 57	4/28/1961	AB+
Melville	Boncoeur	male	BOULOGNE-BILLANCOURT	Île-de-France	92100	01 49 92 85 96	7/2/1970	O+
Eliot	Dagenais	male	GIF-SUR-YVETTE	Île-de-France	91190	01 82 04 44 96	12/31/1937	O+
Gauthier	Aubin	male	FOIX	Midi-Pyrénées	9000	05 88 91 14 95	6/17/1988	O+
Somer	Lachapelle	male	ÉTAMPES	Île-de-France	91150	01 16 99 77 58	1/25/1943	B+
Amitee	Parent	female	DIJON	Bourgogne	21000	03 73 68 83 10	8/19/1979	A+
Platt	Doyon	male	BRUNOY	Île-de-France	91800	01 30 63 59 06	9/13/1987	O+
Mallory	Doucet	male	COLMAR	Alsace	68000	03 36 52 56 13	8/13/1987	A+
Anouk	D'Aubigné	female	NICE	Provence-Alpes-Côte d'Azur	6300	04 43 58 01 26	12/27/1934	B-
Odelette	Francoeur	female	MARSEILLE	Provence-Alpes-Côte d'Azur	13007	04 71 25 26 11	11/11/1969	A+
René	Corbin	male	DOLE	Franche-Comté	39100	03 73 48 53 63	12/1/1939	B+
Benoît	Rochon	male	BERGERAC	Aquitaine	24100	05 33 53 40 08	12/18/1994	B+
Rachelle	Jardine	female	BELFORT	Franche-Comté	90000	03 46 61 89 49	10/7/1959	O-
Claire	Déziel	female	BRON	Rhône-Alpes	69500	04 31 57 73 55	2/5/1996	A+
Fleur	Aubé	female	PARIS	Île-de-France	75116	01 47 01 71 30	7/15/1961	O+
Arno	Givry	male	LA CIOTAT	Provence-Alpes-Côte d'Azur	13600	04 86 79 38 42	11/4/1987	A+
Antoinette	Senneville	female	ROANNE	Rhône-Alpes	42300	04 45 60 37 98	3/26/1935	A+
Jean	Clavette	male	CORBEIL-ESSONNES	Île-de-France	91100	01 50 54 18 73	4/22/1995	O+
Sargent	Salois	male	LORMONT	Aquitaine	33310	05 82 08 41 57	2/24/1946	B+
Clémence	Charlesbois	female	SAINT-DENIS	Île-de-France	97400	01 35 31 39 81	2/19/1960	O+
Julien	Bizier	male	VERSAILLES	Île-de-France	78000	01 05 52 40 47	5/6/1938	O+
Mayhew	Cinq-Mars	male	HAZEBROUCK	Nord-Pas-de-Calais	59190	03 24 08 21 66	1/1/1993	B+
Donat	Morneau	male	LE LAMENTIN	Martinique	97232	05 61 38 48 81	6/27/1935	O+
Suzette	Du Trieux	female	VOIRON	Rhône-Alpes	38500	04 41 88 11 83	11/17/2000	B+
Belda	Vincent	female	ÉVRY	Île-de-France	91000	01 06 25 27 60	7/25/1979	O+
Arthur	Guédry	male	MONTIGNY-LE-BRETONNEUX	Île-de-France	78180	01 48 33 23 41	2/5/1967	A+
Travers	Potvin	male	LYON	Rhône-Alpes	69003	04 22 10 43 08	6/22/1999	O+
Logistilla	Brian	female	ATHIS-MONS	Île-de-France	91200	01 67 54 41 29	1/26/1996	B+
Arnou	Miron	male	VILLEPINTE	Île-de-France	93420	01 07 39 57 16	9/1/1949	O+
Pansy	Gladu	female	PARIS	Île-de-France	75018	01 29 48 47 65	11/3/1985	A+
Aymon	Rocheleau	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13011	04 23 84 28 16	4/19/1987	O+
Jacques	Asselin	male	MONS-EN-BAROEUL	Nord-Pas-de-Calais	59370	03 49 68 80 14	10/14/1964	A+
Claude	Bourque	male	SCHOELCHER	Martinique	97233	05 47 12 02 06	1/6/1976	B+
Raison	Vadeboncoeur	female	PARIS	Île-de-France	75002	01 39 66 69 72	7/10/1970	O+
Claudette	Lagacé	female	SAINTE-ANNE	Guadeloupe	97180	05 49 63 08 17	10/29/1976	A+
Quincy	Lafrenière	male	AJACCIO	Corse	20000	04 27 95 09 41	1/26/1979	B+
Nanna	LaCaille	female	MONS-EN-BAROEUL	Nord-Pas-de-Calais	59370	03 87 35 69 31	2/2/1963	B+
Vachel	Leclair	male	LA TESTE-DE-BUCH	Aquitaine	33260	05 14 05 91 52	10/28/1991	A+
Corinne	Loiselle	female	TOURS	Centre	37000	02 05 19 12 70	8/23/1971	O+
René	Beaulieu	male	BRÉTIGNY-SUR-ORGE	Île-de-France	91220	01 47 12 87 53	3/17/1961	A+
Julien	Charrette	male	SOTTEVILLE-LÈS-ROUEN	Haute-Normandie	76300	02 94 48 07 08	10/8/1998	B+
Albertine	Sicard	female	VILLENEUVE-D'ASCQ	Nord-Pas-de-Calais	59493	03 48 24 32 08	8/12/1944	O+
Zara	Caya	female	ROMANS-SUR-ISÈRE	Rhône-Alpes	26100	04 49 16 94 65	1/6/1985	O+
Antoine	Labonté	male	TOURS	Centre	37000	02 16 02 68 89	10/2/1971	A-
Michèle	Paré	female	LUNEL	Languedoc-Roussillon	34400	04 89 12 05 59	6/22/1995	O+
Andrée	Gamelin	female	FRÉJUS	Provence-Alpes-Côte d'Azur	83600	04 09 96 51 30	8/13/1989	O+
Ila	Tremblay	female	AMIENS	Picardie	80080	03 83 20 32 00	1/22/1947	A+
Olivier	D'Aoust	male	THIAIS	Île-de-France	94320	01 57 21 08 38	4/29/1988	B+
Jeanne	Bisaillon	female	CALAIS	Nord-Pas-de-Calais	62100	03 72 22 97 64	4/27/1975	AB+
Talon	Fontaine	male	VILLENEUVE-SAINT-GEORGES	Île-de-France	94190	01 82 20 46 46	1/9/1935	O+
Matthieu	Henrichon	male	PARIS	Île-de-France	75017	01 43 64 41 10	2/23/1986	B+
Laurette	Saurel	female	POITIERS	Poitou-Charentes	86000	05 98 92 93 02	12/18/1990	B+
Lowell	Doyon	male	CHALON-SUR-SAÔNE	Bourgogne	71100	03 28 51 55 68	6/15/1942	O+
Carolos	Pelletier	male	GAP	Provence-Alpes-Côte d'Azur	5000	04 91 49 64 08	7/3/1982	O+
Dalmace	Brisette	female	FRESNES	Île-de-France	94260	01 33 78 36 71	4/19/1989	B+
Garland	Ratté	male	PALAISEAU	Île-de-France	91120	01 35 32 98 95	5/22/1937	O+
Gaston	de Brisay	male	DENAIN	Nord-Pas-de-Calais	59220	03 02 09 45 63	9/25/1945	B+
Beaufort	Royer	male	HYÈRES	Provence-Alpes-Côte d'Azur	83400	04 01 95 55 38	7/20/1942	O+
Ninette	Fremont	female	VÉLIZY-VILLACOUBLAY	Île-de-France	78140	01 94 22 65 31	6/24/1958	O+
Porter	Asselin	male	LORIENT	Bretagne	56100	02 34 53 61 97	8/7/1953	O+
Ormazd	Brousseau	female	DRAGUIGNAN	Provence-Alpes-Côte d'Azur	83300	04 65 90 68 63	5/23/1991	O+
Gaston	Phaneuf	male	TROYES	Champagne-Ardenne	10000	03 01 80 51 94	10/1/1970	O+
Beaufort	Salmons	male	BASTIA	Corse	20200	04 90 10 98 27	1/1/1965	A-
Chandler	Bédard	male	LE HAVRE	Haute-Normandie	76610	02 33 83 48 13	9/17/1976	O+
Durandana	Racine	female	MARCQ-EN-BAROEUL	Nord-Pas-de-Calais	59700	03 80 60 65 02	10/27/1948	O+
Agate	Chartier	female	BORDEAUX	Aquitaine	33300	05 02 83 93 80	9/9/1983	A+
Thomas	Vachon	male	TULLE	Limousin	19000	05 62 54 87 20	6/16/1937	A+
Ganelon	Gour	male	PONTAULT-COMBAULT	Île-de-France	77340	01 91 57 03 21	8/21/1953	O+
Melisande	Cliche	female	VANNES	Bretagne	56000	02 48 40 79 58	5/29/1969	B+
Afrodille	Joly	female	VAULX-EN-VELIN	Rhône-Alpes	69120	04 78 26 93 56	9/24/1943	O+
Noelle	Leduc	female	LOMME	Nord-Pas-de-Calais	59160	03 17 13 48 92	3/26/1964	O+
Émile	Renaud	male	LYON	Rhône-Alpes	69004	04 14 55 60 38	9/13/1953	O+
Joséphine	Petit	female	VAULX-EN-VELIN	Rhône-Alpes	69120	04 91 15 23 17	8/2/1995	O+
Troy	Charpentier	male	MEUDON-LA-FORÊT	Île-de-France	92360	01 02 91 48 96	1/1/1997	B+
Bartlett	Josseaume	male	MONTCEAU-LES-MINES	Bourgogne	71300	03 70 63 12 91	6/2/1975	B+
Troy	Verreau	male	FONTENAY-SOUS-BOIS	Île-de-France	94120	01 26 29 92 94	12/9/1970	B+
Algernon	Belisle	male	PARIS	Île-de-France	75012	01 96 46 37 85	2/15/1937	A+
Claire	Metivier	female	REZÉ	Pays de la Loire	44400	02 12 69 62 17	4/18/1955	O+
Cinderella	Perillard	female	TOURCOING	Nord-Pas-de-Calais	59200	03 79 00 20 54	3/25/1964	A+
Gabrielle	Bourget	female	BORDEAUX	Aquitaine	33100	05 98 52 49 10	11/4/1965	A+
Danielle	Paquet	female	MONTCEAU-LES-MINES	Bourgogne	71300	03 62 12 08 43	11/3/1984	O+
Denise	Allaire	female	ÉCHIROLLES	Rhône-Alpes	38130	04 73 82 62 76	8/6/1986	O+
Tilly	Melanson	female	ROMANS-SUR-ISÈRE	Rhône-Alpes	26100	04 31 59 81 97	1/15/1979	O+
Charlot	Barrette	male	ARLES	Provence-Alpes-Côte d'Azur	13200	01 21 15 63 18	9/24/1951	AB+
Ernest	Beauchemin	male	VALENCIENNES	Nord-Pas-de-Calais	59300	03 86 87 87 43	1/25/1966	B+
Agramant	Doyon	male	BASTIA	Corse	20200	04 81 66 38 91	9/13/1944	A+
Amitee	Fortin	female	DOUAI	Nord-Pas-de-Calais	59500	03 69 99 30 13	6/16/1960	A+
Pomeroy	Cyr	male	SAINT-DIÉ	Lorraine	88100	03 29 93 41 55	8/18/1961	O+
Allyriane	Quirion	female	BAGNEUX	Île-de-France	92220	01 53 92 79 10	9/30/1935	A+
Noël	LaGarde	male	TOULOUSE	Midi-Pyrénées	31500	05 75 36 63 77	5/27/1988	O+
Solaine	Laramée	female	HERBLAY	Île-de-France	95220	01 22 66 80 77	11/9/1966	A+
Véronique	Labrosse	female	LORMONT	Aquitaine	33310	05 65 76 00 10	1/2/1952	A+
Azura	Dufresne	female	CHARTRES	Centre	28000	02 69 05 61 43	1/5/1984	B+
Fabrice	Fugère	male	DZAOUDZI	Mayotte	97610	02 52 22 72 78	1/25/1964	A+
Roch	Angélil	male	MULHOUSE	Alsace	68200	03 42 20 94 54	2/11/1960	A+
Mercer	Soucy	male	LE PORT	Guyane	97420	02 36 18 84 73	6/3/1964	A+
Matilda	Lagacé	female	FONTENAY-AUX-ROSES	Île-de-France	92260	01 42 17 80 01	2/9/1992	O+
Harcourt	Mailly	male	PERPIGNAN	Languedoc-Roussillon	66000	04 06 42 10 80	8/7/1950	A+
Laure	Bonenfant	female	PALAISEAU	Île-de-France	91120	01 57 35 04 36	9/3/1996	B+
Raoul	Savard	male	DOUAI	Nord-Pas-de-Calais	59500	03 67 15 87 11	6/7/1990	O+
Auriville	Charpentier	male	MAUBEUGE	Nord-Pas-de-Calais	59600	03 05 98 23 58	7/20/1940	B+
Dominique	Guay	male	MAUBEUGE	Nord-Pas-de-Calais	59600	03 68 34 29 83	1/17/1946	O+
Denis	Deserres	male	MONTMORENCY	Île-de-France	95160	01 26 44 30 14	7/31/1992	O+
Iven	Charlebois	male	GENNEVILLIERS	Île-de-France	92230	01 84 00 88 32	1/4/1946	O+
Sibyla	Patel	female	SARREGUEMINES	Lorraine	57200	03 76 50 28 78	11/10/1969	O+
Dexter	Martineau	male	VILLENEUVE-SAINT-GEORGES	Île-de-France	94190	01 29 04 81 59	5/3/1981	B+
Emmanuel	St-Pierre	male	COUDEKERQUE-BRANCHE	Nord-Pas-de-Calais	59210	03 65 66 94 60	4/21/1984	A+
Avent	Sirois	male	LA CELLE-SAINT-CLOUD	Île-de-France	78170	01 56 56 06 86	12/3/1997	O+
Leverett	Théberge	male	VANNES	Bretagne	56000	02 34 33 05 18	2/6/1953	A-
Arienne	Dandonneau	female	BÈGLES	Aquitaine	33130	05 44 15 83 71	3/19/1951	AB+
Xavier	Renaud	male	PARIS	Île-de-France	75011	01 33 32 83 25	8/26/1953	A+
Burkett	Viens	male	CHATOU	Île-de-France	78400	01 09 68 55 05	5/24/1958	O+
Garland	Lemieux	female	ÉVRY	Île-de-France	91000	01 93 98 15 49	5/21/1962	B+
Harcourt	Lanoie	male	SARREGUEMINES	Lorraine	57200	03 29 68 55 67	7/28/1993	AB+
Charmaine	Fremont	female	VILLENEUVE-SAINT-GEORGES	Île-de-France	94190	01 20 09 31 60	3/30/1964	B+
Sacripant	St-Pierre	male	LE CHESNAY	Île-de-France	78150	01 00 00 38 31	7/12/1964	O-
Blanche	Briard	female	PRIVAS	Rhône-Alpes	7000	04 20 02 10 08	5/12/1997	O+
Marmion	Gauvin	male	BRIVE-LA-GAILLARDE	Limousin	19100	05 53 69 49 68	12/7/1984	O+
Rachelle	Brunault	female	CHÂLONS-EN-CHAMPAGNE	Champagne-Ardenne	51000	03 91 66 69 68	8/29/1970	A+
Genevre	Hachée	female	SAINT-LAURENT-DU-VAR	Provence-Alpes-Côte d'Azur	6700	04 41 07 40 90	12/19/1990	O+
Véronique	Deserres	female	MAUBEUGE	Nord-Pas-de-Calais	59600	03 69 42 41 79	9/14/1952	A+
Xavier	Piedalue	male	TOULOUSE	Midi-Pyrénées	31100	05 52 62 08 88	2/2/1973	B+
Gauthier	Devost	male	LE LAMENTIN	Martinique	97232	05 44 87 97 53	6/4/1948	A+
Archaimbau	Lépicier	male	MONTGERON	Île-de-France	91230	01 81 01 79 76	2/1/1949	O+
Eugène	Bourdette	male	PARIS	Île-de-France	75010	01 46 49 07 88	12/14/1943	O+
Joanna	Tachel	female	MONTPELLIER	Languedoc-Roussillon	34080	04 62 09 28 08	6/11/1967	AB+
Mason	Goddu	male	MÂCON	Bourgogne	71000	03 95 23 86 75	4/7/1962	AB+
Aubine	Pinette	female	VINCENNES	Île-de-France	94300	01 95 84 48 23	3/9/1975	A+
Belda	Norbert	female	MONTFERMEIL	Île-de-France	93370	01 26 38 77 93	5/24/1939	B+
Ormazd	Moreau	female	CAYENNE	Guyane	97300	05 99 34 56 15	2/2/1963	A+
Adèle	Rodrigue	female	MARSEILLE	Provence-Alpes-Côte d'Azur	13002	04 60 40 50 30	4/19/1982	O+
Arnou	Breton	male	SAINT-PAUL	Guyane	97460	02 99 49 98 39	11/7/1955	B+
Théodore	Jodion	male	SEVRAN	Île-de-France	93270	01 99 03 09 79	3/31/1965	A+
Ophelia	Mousseau	female	PONTAULT-COMBAULT	Île-de-France	77340	01 81 44 92 33	2/9/1955	AB+
Belle	Binet	female	SEDAN	Champagne-Ardenne	8200	03 71 12 95 96	8/28/1967	A+
Thiery	Laforest	male	ANNECY	Rhône-Alpes	74000	04 50 83 07 04	3/2/1984	O-
Millard	Marseau	male	TRAPPES	Île-de-France	78190	01 02 56 37 28	11/11/1945	A+
Benjamin	Audibert	male	CLICHY	Île-de-France	92110	01 14 82 12 68	1/7/1996	O+
Hardouin	Petit	male	CLERMONT-FERRAND	Auvergne	63000	04 37 59 41 00	9/28/1962	O+
Geoffrey	Poirier	male	PARIS	Île-de-France	75009	01 75 75 71 24	3/10/2001	O+
Leal	Bourgouin	male	VALENCE	Rhône-Alpes	26000	04 32 78 40 89	1/2/1956	O+
Jeannine	Routhier	female	NANTERRE	Île-de-France	92000	01 12 16 26 39	10/21/1987	B+
Mason	Grivois	male	SAINT-MÉDARD-EN-JALLES	Aquitaine	33160	05 34 24 79 17	3/5/1993	O+
Chappell	St-Jean	male	BRON	Rhône-Alpes	69500	04 57 93 23 80	9/13/1993	A+
Françoise	Deschênes	female	SAINT-PRIEST	Rhône-Alpes	69800	04 78 98 87 02	3/2/1980	B+
Madelene	Gervais	female	MANTES-LA-JOLIE	Île-de-France	78200	01 76 36 07 40	12/23/1968	AB+
Gilles	Devoe	male	HÉROUVILLE-SAINT-CLAIR	Basse-Normandie	14200	02 71 72 00 68	3/17/1982	A+
Victorine	Cadieux	female	MONS-EN-BAROEUL	Nord-Pas-de-Calais	59370	03 71 81 08 13	11/4/1939	O+
Arnou	Beauchamps	male	LYON	Rhône-Alpes	69002	04 85 56 21 27	3/5/1968	O+
Bartlett	Caisse	male	BEAUVAIS	Picardie	60000	03 57 69 26 24	5/12/1937	O+
Ansel	Daigle	male	LORIENT	Bretagne	56100	02 43 32 02 95	8/7/1991	O+
Océane	Frappier	female	BEZONS	Île-de-France	95870	01 53 58 07 95	6/19/1989	O+
Roxanne	Deslauriers	female	CHAMPS-SUR-MARNE	Île-de-France	77420	01 11 91 16 01	6/8/1935	O+
Lorraine	Lepage	female	BASSE-TERRE	Guadeloupe	97100	05 39 34 89 24	11/27/1978	A+
Searlas	Douffet	male	BLOIS	Centre	41000	02 37 75 15 09	7/6/1985	A+
Christophe	Gousse	male	VALLAURIS	Provence-Alpes-Côte d'Azur	6220	04 63 16 81 25	2/14/1967	O+
Desire	Laramée	male	LA TESTE-DE-BUCH	Aquitaine	33260	05 74 38 94 22	7/14/1986	O-
Dalmace	Brousseau	female	DUNKERQUE	Nord-Pas-de-Calais	59140	03 24 30 62 86	11/22/1939	A+
Iven	Gervais	male	TRAPPES	Île-de-France	78190	01 08 55 67 81	3/30/1983	AB+
Paul	Duranseau	male	MAGAGNOSC	Provence-Alpes-Côte d'Azur	6520	04 30 50 00 37	6/26/1947	A-
Quennel	Tétrault	male	SAINT-LEU	Guyane	97436	02 98 03 86 48	12/8/1993	O+
Fitz	Paquette	male	GRADIGNAN	Aquitaine	33170	05 21 25 52 06	8/26/1992	O+
Valentine	Jalbert	female	LA SEYNE-SUR-MER	Provence-Alpes-Côte d'Azur	83500	04 76 09 51 23	12/8/1956	A+
Sébastien	Chalifour	male	MULHOUSE	Alsace	68100	03 64 19 16 35	1/23/1953	B+
Somer	Jetté	male	CHARENTON-LE-PONT	Île-de-France	94220	01 34 89 32 12	7/18/1974	B+
Natalie	Leroux	female	BORDEAUX	Aquitaine	33300	05 53 19 14 81	10/12/1987	O+
Fabien	Cressac	male	CALAIS	Nord-Pas-de-Calais	62100	03 26 52 19 38	10/3/1997	B+
Dalmace	Gamelin	female	POINTE-À-PITRE	Guadeloupe	97110	05 79 80 72 57	12/28/1934	B+
Laurent	L'Heureux	male	LA PLAINE-SAINT-DENIS	Île-de-France	93210	01 31 38 50 19	9/3/1948	O+
Royce	Lécuyer	male	CHARLEVILLE-MÉZIÈRES	Champagne-Ardenne	8000	03 95 73 46 77	8/6/1982	B+
Léon	Bisson	male	MEUDON	Île-de-France	92190	01 09 64 30 65	7/22/1967	O+
Belle	DuLin	female	SIX-FOURS-LES-PLAGES	Provence-Alpes-Côte d'Azur	83140	04 19 58 64 59	3/9/1996	O+
Hélène	Bédard	female	SAINT-ÉTIENNE	Rhône-Alpes	42100	04 75 25 19 95	6/8/1972	O+
Namo	Loiseau	male	AIX-EN-PROVENCE	Provence-Alpes-Côte d'Azur	13090	04 05 49 31 43	3/31/1979	B+
Byron	Devoe	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13016	04 92 45 16 18	8/16/1991	O+
Bartlett	Marquis	male	LEVALLOIS-PERRET	Île-de-France	92300	01 21 97 29 28	7/16/1973	O+
Aleron	Croteau	male	TOULOUSE	Midi-Pyrénées	31000	05 43 42 39 00	8/30/1947	B+
Aymon	Lauzier	male	MELUN	Île-de-France	77000	01 07 05 94 85	5/23/1947	B+
Jérôme	Briard	male	CHAUMONT	Champagne-Ardenne	52000	03 78 90 86 95	11/2/1935	B+
Capucine	Édouard	female	ARMENTIÈRES	Nord-Pas-de-Calais	59280	03 79 43 46 46	7/15/1935	O+
Victor	Davignon	male	NANTES	Pays de la Loire	44000	02 47 94 53 98	8/19/1939	O+
Merlin	Garceau	male	LIBOURNE	Aquitaine	33500	05 05 04 87 16	7/12/1950	O+
Henriette	Henrichon	female	TOULON	Provence-Alpes-Côte d'Azur	83000	04 43 17 55 68	8/4/1995	O+
Vail	Roussel	male	NEVERS	Bourgogne	58000	03 83 81 32 01	4/23/1979	O+
Philippe	Courcelle	male	LE GRAND-QUEVILLY	Haute-Normandie	76120	02 72 63 00 78	11/14/1956	O+
Sidney	Édouard	male	SAUMUR	Pays de la Loire	49400	02 78 55 00 42	7/28/1970	A+
Parnella	Grignon	female	PERPIGNAN	Languedoc-Roussillon	66000	04 15 33 95 36	7/13/1935	B+
Didier	Fluet	male	STRASBOURG	Alsace	67100	03 92 32 08 10	9/13/1953	AB+
Isaac	Leblanc	male	ROMAINVILLE	Île-de-France	93230	01 12 51 18 10	10/10/1957	O+
David	Bonsaint	male	SAINT-DIÉ	Lorraine	88100	03 43 00 38 76	3/22/1949	B+
Loyal	Brousse	male	TOULOUSE	Midi-Pyrénées	31000	05 63 19 49 54	6/29/1971	O+
Fitz	Busque	male	BORDEAUX	Aquitaine	33800	05 45 62 76 43	1/15/1935	A+
Alexandrin	Dupuis	female	ANGLET	Aquitaine	64600	05 86 46 38 47	4/26/1994	B+
Rachelle	Lévesque	female	SAINT-MALO	Bretagne	35400	02 94 13 69 34	11/17/1954	B+
Calandre	Labossière	female	PALAISEAU	Île-de-France	91120	01 25 62 94 51	3/23/1949	O+
